,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.2,49,49,7.2
1,2,44,44,7.3,93,93,7.25
2,3,43,43,7.81,136,136,7.43
3,4,47,47,7.79,183,183,7.52
4,5,48,48,8.02,231,231,7.62
5,6,40,40,8.45,271,271,7.75
6,7,41,41,8.27,312,312,7.81
7,8,40,40,8.85,352,352,7.93
