,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.18,49,49,7.18
1,2,44,44,6.7,93,93,6.96
2,3,43,43,6.81,136,136,6.91
3,4,47,47,7.06,183,183,6.95
4,5,42,42,6.74,225,225,6.91
5,6,40,40,7.22,265,265,6.96
6,7,41,41,7.9,306,306,7.08
7,8,40,40,8.1,346,346,7.2
