,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.94,49,49,5.94
1,2,44,44,5.84,93,93,5.89
2,3,46,46,6.41,139,139,6.06
3,4,46,46,6.37,185,185,6.14
4,5,45,45,5.8,230,230,6.07
5,6,40,40,6.98,270,270,6.21
6,7,45,45,6.84,315,315,6.3
7,8,38,38,7.37,353,353,6.41
