,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.43,49,49,8.43
1,2,44,44,8.68,93,93,8.55
2,3,46,46,8.61,139,139,8.57
3,4,46,46,9.13,185,185,8.71
4,5,39,39,9.08,224,224,8.77
5,6,40,40,7.6,264,264,8.59
6,7,45,45,8.73,309,309,8.61
7,8,38,38,6.95,347,347,8.43
