,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,22,22,8.0,22,22,8.0
1,2,12,12,8.5,34,34,8.18
2,3,0,0,,34,34,8.18
3,4,6,6,8.0,40,40,8.15
