,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.06,49,49,6.06
1,2,44,44,6.07,93,93,6.06
2,3,43,43,6.67,136,136,6.26
3,4,47,47,6.72,183,183,6.38
4,5,42,42,8.02,225,225,6.68
5,6,40,40,7.5,265,265,6.81
6,7,41,41,8.17,306,306,6.99
7,8,40,40,6.65,346,346,6.95
