,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.61,49,49,8.61
1,2,44,44,8.73,93,93,8.67
2,3,47,47,9.26,140,140,8.86
3,4,49,49,9.31,189,189,8.98
4,5,52,52,9.54,241,241,9.1
5,6,46,46,8.96,287,287,9.08
6,7,40,40,9.3,327,327,9.1
7,8,40,40,9.4,367,367,9.14
