,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.96,49,49,7.96
1,2,44,44,8.89,93,93,8.4
2,3,43,43,8.19,136,136,8.33
3,4,47,47,8.51,183,183,8.38
4,5,42,42,8.93,225,225,8.48
5,6,40,40,9.15,265,265,8.58
6,7,41,41,9.1,306,306,8.65
7,8,40,40,8.55,346,346,8.64
