,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.18,49,49,5.18
1,2,44,44,5.57,93,93,5.37
2,3,46,46,4.89,139,139,5.21
3,4,46,46,5.28,185,185,5.23
4,5,45,45,4.87,230,230,5.16
5,6,40,40,4.95,270,270,5.13
6,7,45,45,4.4,315,315,5.02
7,8,38,38,5.21,353,353,5.04
