,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,8.25,40,40,8.25
1,2,44,44,7.91,84,84,8.07
2,3,50,50,9.8,134,134,8.72
3,4,45,45,9.0,179,179,8.79
