,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,7.6,40,40,7.6
1,2,46,46,7.3,86,86,7.44
2,3,50,50,8.0,136,136,7.65
3,4,45,45,8.0,181,181,7.73
