,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.65,49,49,6.65
1,2,44,44,6.32,93,93,6.49
2,3,46,46,6.98,139,139,6.65
3,4,46,46,6.83,185,185,6.7
4,5,45,45,7.73,230,230,6.9
5,6,40,40,7.52,270,270,6.99
6,7,45,45,7.24,315,315,7.03
7,8,38,38,6.84,353,353,7.01
