,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.92,49,49,6.92
1,2,44,44,6.16,93,93,6.56
2,3,43,43,6.88,136,136,6.66
3,4,47,47,7.4,183,183,6.85
4,5,42,42,7.43,225,225,6.96
5,6,40,40,7.1,265,265,6.98
6,7,41,41,7.85,306,306,7.1
7,8,40,40,8.2,346,346,7.23
