,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.47,49,49,7.47
1,2,44,44,8.14,93,93,7.78
2,3,47,47,9.32,140,140,8.3
3,4,49,49,8.14,189,189,8.26
4,5,52,52,8.65,241,241,8.34
5,6,46,46,8.39,287,287,8.35
6,7,40,40,8.65,327,327,8.39
7,8,40,40,9.25,367,367,8.48
