,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.47,49,49,7.47
1,2,44,44,7.52,93,93,7.49
2,3,47,47,7.17,140,140,7.39
3,4,49,49,7.96,189,189,7.53
4,5,46,46,6.65,235,235,7.36
5,6,46,46,7.04,281,281,7.31
6,7,40,40,7.2,321,321,7.3
7,8,40,40,8.0,361,361,7.37
