,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.96,49,49,8.96
1,2,44,44,9.14,93,93,9.04
2,3,43,43,9.4,136,136,9.15
3,4,47,47,9.45,183,183,9.23
4,5,42,42,9.17,225,225,9.22
5,6,40,40,8.4,265,265,9.09
6,7,41,41,9.46,306,306,9.14
7,8,40,40,8.7,346,346,9.09
