,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.57,49,49,6.57
1,2,44,44,6.93,93,93,6.74
2,3,43,43,6.86,136,136,6.78
3,4,47,47,7.09,183,183,6.86
4,5,42,42,7.95,225,225,7.06
5,6,40,40,6.28,265,265,6.94
6,7,41,41,6.98,306,306,6.95
7,8,40,40,6.35,346,346,6.88
