,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.88,49,49,7.88
1,2,44,44,8.18,93,93,8.02
2,3,47,47,8.89,140,140,8.31
3,4,49,49,8.59,189,189,8.39
4,5,46,46,8.78,235,235,8.46
5,6,46,46,8.78,281,281,8.52
6,7,40,40,9.85,321,321,8.68
7,8,40,40,9.15,361,361,8.73
