,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.86,49,49,5.86
1,2,44,44,6.61,93,93,6.22
2,3,47,47,7.04,140,140,6.49
3,4,49,49,8.33,189,189,6.97
4,5,46,46,8.52,235,235,7.27
5,6,46,46,9.22,281,281,7.59
6,7,40,40,9.3,321,321,7.8
7,8,40,40,8.55,361,361,7.89
