,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.65,49,49,7.65
1,2,44,44,7.8,93,93,7.72
2,3,43,43,8.47,136,136,7.96
3,4,47,47,8.17,183,183,8.01
4,5,42,42,8.36,225,225,8.08
5,6,40,40,8.43,265,265,8.13
6,7,41,41,9.05,306,306,8.25
7,8,40,40,8.95,346,346,8.33
