,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.24,49,49,5.24
1,2,44,44,5.18,93,93,5.22
2,3,47,47,5.38,140,140,5.27
3,4,49,49,5.61,189,189,5.36
4,5,52,52,4.69,241,241,5.22
5,6,46,46,5.74,287,287,5.3
6,7,40,40,5.7,327,327,5.35
7,8,40,40,5.85,367,367,5.4
