,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.35,49,49,7.35
1,2,44,44,6.75,93,93,7.06
2,3,43,43,6.81,136,136,6.99
3,4,47,47,7.32,183,183,7.07
4,5,42,42,7.29,225,225,7.11
5,6,40,40,8.25,265,265,7.28
6,7,41,41,8.54,306,306,7.45
7,8,40,40,8.25,346,346,7.54
