,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.86,49,49,5.86
1,2,44,44,5.52,93,93,5.7
2,3,47,47,5.15,140,140,5.51
3,4,49,49,6.12,189,189,5.67
4,5,46,46,5.52,235,235,5.64
5,6,46,46,6.0,281,281,5.7
6,7,40,40,7.1,321,321,5.88
7,8,40,40,6.85,361,361,5.98
