,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.49,49,49,7.49
1,2,44,44,7.52,93,93,7.51
2,3,46,46,7.83,139,139,7.61
3,4,46,46,8.02,185,185,7.71
4,5,45,45,7.93,230,230,7.76
5,6,40,40,7.45,270,270,7.71
6,7,45,45,7.51,315,315,7.68
7,8,38,38,7.53,353,353,7.67
