,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,6,6,7.0,6,6,7.0
1,2,10,10,7.8,16,16,7.5
2,3,0,0,,16,16,7.5
3,4,0,0,,16,16,7.5
4,5,6,6,9.0,22,22,7.91
