,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.96,49,49,7.96
1,2,44,44,7.52,93,93,7.75
2,3,43,43,7.65,136,136,7.72
3,4,47,47,8.17,183,183,7.84
4,5,42,42,7.95,225,225,7.86
5,6,40,40,8.05,265,265,7.89
6,7,41,41,8.59,306,306,7.98
7,8,40,40,9.15,346,346,8.12
