,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.61,49,49,6.61
1,2,44,44,7.45,93,93,7.01
2,3,43,43,7.42,136,136,7.14
3,4,47,47,7.77,183,183,7.3
4,5,42,42,8.69,225,225,7.56
5,6,40,40,7.55,265,265,7.56
6,7,41,41,8.46,306,306,7.68
7,8,40,40,7.7,346,346,7.68
