,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.33,49,49,6.33
1,2,44,44,5.7,93,93,6.03
2,3,46,46,6.3,139,139,6.12
3,4,46,46,6.11,185,185,6.12
4,5,39,39,6.23,224,224,6.14
5,6,40,40,5.78,264,264,6.08
6,7,45,45,7.42,309,309,6.28
7,8,38,38,7.37,347,347,6.4
