,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.96,49,49,7.96
1,2,44,44,6.84,93,93,7.43
2,3,46,46,7.46,139,139,7.44
3,4,46,46,7.22,185,185,7.38
4,5,39,39,7.08,224,224,7.33
5,6,40,40,6.25,264,264,7.17
6,7,45,45,6.36,309,309,7.05
7,8,38,38,5.16,347,347,6.84
