,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.43,49,49,9.43
1,2,44,44,9.0,93,93,9.23
2,3,46,46,9.63,139,139,9.36
3,4,46,46,9.74,185,185,9.45
4,5,45,45,8.6,230,230,9.29
5,6,40,40,8.78,270,270,9.21
6,7,45,45,8.62,315,315,9.13
7,8,38,38,8.84,353,353,9.1
