,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.73,49,49,7.73
1,2,44,44,7.45,93,93,7.6
2,3,46,46,7.76,139,139,7.65
3,4,46,46,7.28,185,185,7.56
4,5,39,39,7.54,224,224,7.56
5,6,40,40,6.88,264,264,7.45
6,7,45,45,7.22,309,309,7.42
7,8,40,40,6.85,349,349,7.36
