,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.12,49,49,5.12
1,2,44,44,4.82,93,93,4.98
2,3,46,46,6.15,139,139,5.37
3,4,46,46,5.43,185,185,5.38
4,5,39,39,5.23,224,224,5.36
5,6,40,40,5.6,264,264,5.39
6,7,45,45,5.98,309,309,5.48
7,8,38,38,5.74,347,347,5.51
