,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.51,49,49,5.51
1,2,44,44,5.64,93,93,5.57
2,3,47,47,6.34,140,140,5.83
3,4,49,49,7.16,189,189,6.17
4,5,46,46,7.13,235,235,6.36
5,6,46,46,7.48,281,281,6.54
6,7,40,40,8.75,321,321,6.82
7,8,40,40,9.15,361,361,7.08
