,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.18,49,49,8.18
1,2,44,44,6.66,93,93,7.46
2,3,47,47,6.87,140,140,7.26
3,4,49,49,7.1,189,189,7.22
4,5,52,52,6.88,241,241,7.15
5,6,46,46,7.26,287,287,7.17
6,7,40,40,7.7,327,327,7.23
7,8,40,40,8.35,367,367,7.35
