,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.65,49,49,7.65
1,2,44,44,6.95,93,93,7.32
2,3,47,47,7.85,140,140,7.5
3,4,49,49,7.71,189,189,7.56
4,5,46,46,6.61,235,235,7.37
5,6,46,46,7.04,281,281,7.32
6,7,40,40,8.55,321,321,7.47
7,8,40,40,7.45,361,361,7.47
