,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.37,49,49,8.37
1,2,44,44,8.52,93,93,8.44
2,3,43,43,9.0,136,136,8.62
3,4,47,47,9.28,183,183,8.79
4,5,42,42,9.1,225,225,8.84
5,6,40,40,8.62,265,265,8.81
6,7,41,41,9.24,306,306,8.87
7,8,40,40,9.7,346,346,8.97
