,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.59,49,49,9.59
1,2,44,44,9.5,93,93,9.55
2,3,43,43,9.58,136,136,9.56
3,4,47,47,9.15,183,183,9.45
4,5,48,48,9.21,231,231,9.4
5,6,40,40,9.15,271,271,9.37
6,7,41,41,9.07,312,312,9.33
7,8,40,40,8.8,352,352,9.27
