,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.16,49,49,7.16
1,2,44,44,6.98,93,93,7.08
2,3,46,46,7.33,139,139,7.16
3,4,46,46,7.0,185,185,7.12
4,5,45,45,7.0,230,230,7.1
5,6,40,40,6.65,270,270,7.03
6,7,45,45,8.0,315,315,7.17
7,8,38,38,8.11,353,353,7.27
