,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.82,49,49,8.82
1,2,44,44,8.55,93,93,8.69
2,3,47,47,8.81,140,140,8.73
3,4,49,49,9.14,189,189,8.84
4,5,52,52,9.15,241,241,8.9
5,6,46,46,8.78,287,287,8.89
6,7,40,40,8.5,327,327,8.84
7,8,40,40,8.85,367,367,8.84
