,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.04,49,49,9.04
1,2,44,44,8.5,93,93,8.78
2,3,46,46,8.96,139,139,8.84
3,4,46,46,8.93,185,185,8.86
4,5,39,39,8.38,224,224,8.78
5,6,40,40,8.57,264,264,8.75
6,7,45,45,9.2,309,309,8.82
7,8,38,38,9.05,347,347,8.84
