,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.37,49,49,7.37
1,2,44,44,6.64,93,93,7.02
2,3,47,47,7.21,140,140,7.09
3,4,49,49,7.12,189,189,7.1
4,5,46,46,5.09,235,235,6.7
5,6,46,46,7.09,281,281,6.77
6,7,40,40,5.95,321,321,6.66
7,8,40,40,5.95,361,361,6.58
