,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.8,49,49,9.8
1,2,44,44,10.0,93,93,9.89
2,3,46,46,9.15,139,139,9.65
3,4,46,46,8.87,185,185,9.45
4,5,39,39,9.85,224,224,9.52
5,6,40,40,8.48,264,264,9.36
6,7,45,45,8.89,309,309,9.29
7,8,38,38,7.63,347,347,9.11
