,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.29,49,49,8.29
1,2,44,44,7.98,93,93,8.14
2,3,47,47,7.68,140,140,7.99
3,4,49,49,7.59,189,189,7.88
4,5,52,52,8.65,241,241,8.05
5,6,46,46,7.43,287,287,7.95
6,7,40,40,7.8,327,327,7.93
7,8,40,40,7.35,367,367,7.87
