Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
0801EE01,1,2008,CH101,8,BB,CORE
0801EE01,1,2008,CH110,3,BB,CORE
0801EE01,1,2008,EE101,8,BC,CORE
0801EE01,1,2008,HS101,6,BB,CORE
0801EE01,1,2008,MA101,8,BC,CORE
0801EE01,1,2008,ME111,7,AB,CORE
0801EE01,1,2008,PH101,6,BC,CORE
0801EE01,1,2008,PH110,3,AA,CORE
0801EE01,2,2008,CH102,6,CC,CORE
0801EE01,2,2008,CS101,6,CC,CORE
0801EE01,2,2008,CS110,3,CC,CORE
0801EE01,2,2008,EE102,4,BB,CORE
0801EE01,2,2008,MA102,8,AB,CORE
0801EE01,2,2008,ME101,8,CC,CORE
0801EE01,2,2008,ME110,3,AB,CORE
0801EE01,2,2008,PH102,6,CD,CORE
0801EE01,3,2009,CS201,9,BC,CORE
0801EE01,3,2009,EE200,6,AB,CORE
0801EE01,3,2009,EE201,6,BB,CORE
0801EE01,3,2009,EE202,3,AB,CORE
0801EE01,3,2009,EE220,8,AB,CORE
0801EE01,3,2009,HS201,6,CC,HS Elective
0801EE01,3,2009,MA201,8,BB,CORE
0801EE01,4,2009,EE203,6,AB,CORE
0801EE01,4,2009,EE204,3,AA,CORE
0801EE01,4,2009,EE230,8,AA,CORE
0801EE01,4,2009,EE280,6,BC,CORE
0801EE01,4,2009,EE281,3,BB,CORE
0801EE01,4,2009,HS202,6,AB,HS ELECTIVE
0801EE01,4,2009,MA225,8,AB,CORE
0801EE01,4,2009,MA251,6,BB,Elective-Sc.
0801EE01,5,2010,EE310,6,AB,CORE
0801EE01,5,2010,EE311,3,AA,CORE
0801EE01,5,2010,EE320,6,AA,CORE
0801EE01,5,2010,EE331,3,AB,CORE
0801EE01,5,2010,EE350,6,AA,CORE
0801EE01,5,2010,EE370,6,AB,CORE
0801EE01,5,2010,EE371,3,AA,CORE
0801EE01,5,2010,EE380,6,AA,CORE
0801EE01,6,2010,EE304,4,AA,CORE
0801EE01,6,2010,EE321,3,AA,CORE
0801EE01,6,2010,EE322,6,BB,CORE
0801EE01,6,2010,EE340,6,AB,CORE
0801EE01,6,2010,EE351,6,BB,CORE
0801EE01,6,2010,EE360,6,BB,CORE
0801EE01,6,2010,EE361,3,BB,CORE
0801EE01,6,2010,HS331,6,BB,HS Elective
0801EE01,7,2011,EE400,2,BB,CORE
0801EE01,7,2011,EE430,6,AA,DEPARTMENTAL ELECTIVE - I
0801EE01,7,2011,EE480,6,AB,CORE
0801EE01,7,2011,EE481,6,BC,CORE
0801EE01,7,2011,EE482,3,BB,CORE
0801EE01,7,2011,EE490,6,BB,DEPARTMENTAL ELECTIVE - II
0801EE01,7,2011,EE498,10,AB,CORE
0801EE01,7,2011,PH402,6,AA,OPEN ELECTIVE - I
0801EE01,8,2011,EE483,6,AB,Departmental Elective - III
0801EE01,8,2011,EE491,6,BC,Departmental Elective - IV
0801EE01,8,2011,EE499,14,AB,CORE
0801EE01,8,2011,HS441,6,BB,HSS Elective
0801EE01,8,2011,PH403,6,AA,Open Elective - II
