,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.31,49,49,9.31
1,2,44,44,9.23,93,93,9.27
2,3,43,43,9.44,136,136,9.32
3,4,47,47,9.28,183,183,9.31
4,5,48,48,9.54,231,231,9.36
5,6,40,40,9.57,271,271,9.39
6,7,41,41,9.71,312,312,9.43
7,8,40,40,9.3,352,352,9.42
