,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.2,49,49,8.2
1,2,44,44,7.55,93,93,7.89
2,3,47,47,7.47,140,140,7.75
3,4,49,49,7.53,189,189,7.69
4,5,52,52,6.27,241,241,7.39
5,6,46,46,6.83,287,287,7.3
6,7,40,40,8.1,327,327,7.39
7,8,40,40,7.95,367,367,7.46
