Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
0801ME11,1,2008,CH101,8,DD,CORE
0801ME11,1,2008,CH110,3,BC,CORE
0801ME11,1,2008,EE101,8,CD,CORE
0801ME11,1,2008,HS101,6,CD,CORE
0801ME11,1,2008,MA101,8,DD,CORE
0801ME11,1,2008,ME111,7,CC,CORE
0801ME11,1,2008,PH110,3,BB,CORE
0801ME11,2,2008,CH102,6,CD,CORE
0801ME11,2,2008,CS101,6,DD,CORE
0801ME11,2,2008,CS110,3,BC,CORE
0801ME11,2,2008,EE102,4,BC,CORE
0801ME11,2,2008,MA102,8,DD,CORE
0801ME11,2,2008,ME101,8,CC,CORE
0801ME11,2,2008,ME110,3,BC,CORE
0801ME11,3,2009,CS201,9,CD,CORE
0801ME11,3,2009,HS201,6,DD,HS ELECTIVE
0801ME11,3,2009,MA201,8,DD,CORE
0801ME11,3,2009,ME201,6,DD,CORE
0801ME11,3,2009,ME204,6,DD,CORE
0801ME11,3,2009,ME205,8,DD,CORE
0801ME11,3,2009,ME211,4,BB,CORE
0801ME11,4,2009,EE280,6,DD,CORE
0801ME11,4,2009,EE281,3,CD,CORE
0801ME11,4,2009,HS202,6,CD,HS ELECTIVE
0801ME11,4,2009,MA251,6,DD,Elective-Sc.
0801ME11,4,2009,ME202,6,DD,CORE
0801ME11,4,2009,ME203,6,DD,CORE
0801ME11,4,2009,ME206,6,DD,CORE
0801ME11,4,2009,ME210,6,BC,CORE
0801ME11,4,2009,ME212,4,CC,CORE
0801ME11,5,2010,ME301,8,DD,CORE
0801ME11,5,2010,ME302,6,CC,CORE
0801ME11,5,2010,ME303,8,DD,CORE
0801ME11,5,2010,ME304,6,CD,CORE
0801ME11,5,2010,ME305,8,DD,CORE
0801ME11,5,2010,ME310,4,BB,CORE
0801ME11,5,2010,ME321,6,DD,CORE
0801ME11,6,2010,HS331,6,DD,HSS Elective
0801ME11,6,2010,ME306,8,DD,CORE
0801ME11,6,2010,ME307,8,CC,CORE
0801ME11,6,2010,ME308,6,DD,CORE
0801ME11,6,2010,ME309,8,DD,CORE
0801ME11,6,2010,ME311,4,BC,CORE
0801ME11,6,2010,ME322,6,DD,CORE
0801ME11,7,2014,ME400,2,AB,CORE
0801ME11,7,2013,ME401,8,CD,CORE
0801ME11,7,2013,ME411,4,BC,CORE
0801ME11,7,2013,ME498,8,AB,CORE
0801ME11,7,2013,ME501,6,CC,Departmental Elective - I
0801ME11,7,2013,ME503,6,DD,Departmental Elective - II
0801ME11,7,2013,PH401,6,CC,Open Elective - I
0801ME11,8,2014,HS441,6,DD,HS Elective
0801ME11,8,2014,ME447,6,CC,Departmental Elective - III
0801ME11,8,2014,ME449,6,DD,Departmental Elective - IV
0801ME11,8,2014,ME499,16,BC,CORE
0801ME11,8,2014,PH403,6,DD,Open Elective - II
0801ME11,10,2016,PH101,6,DD,CORE
0801ME11,10,2016,PH102,6,BB,CORE
