Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1201ME38,1,2012,CH101,8,AB,CORE
1201ME38,1,2012,CH110,3,AB,CORE
1201ME38,1,2012,EE101,8,AB,CORE
1201ME38,1,2012,HS101,6,BC,CORE
1201ME38,1,2012,MA101,8,AB,CORE
1201ME38,1,2012,ME110,3,BB,CORE
1201ME38,1,2012,ME111,7,BB,CORE
1201ME38,1,2012,PH101,6,BB,CORE
1201ME38,2,2012,CH102,6,BB,CORE
1201ME38,2,2012,CS101,6,BB,CORE
1201ME38,2,2012,CS110,3,BB,CORE
1201ME38,2,2012,EE102,4,BB,CORE
1201ME38,2,2012,MA102,8,AB,CORE
1201ME38,2,2012,ME101,8,BC,CORE
1201ME38,2,2012,PH102,6,BB,CORE
1201ME38,2,2012,PH110,3,AB,CORE
1201ME38,3,2013,CS201,9,BC,CORE
1201ME38,3,2013,HS241,6,BB,HS Elective
1201ME38,3,2013,MA201,8,AB,CORE
1201ME38,3,2013,ME201,6,AB,CORE
1201ME38,3,2013,ME204,6,BB,CORE
1201ME38,3,2013,ME205,8,AA,CORE
1201ME38,3,2013,ME211,4,AA,CORE
1201ME38,4,2014,EE280,6,AB,CORE
1201ME38,4,2014,EE281,3,AB,CORE
1201ME38,4,2014,HS232,6,AB,HS Elective
1201ME38,4,2014,MA231,6,AB,Science Elective
1201ME38,4,2014,ME202,6,AB,CORE
1201ME38,4,2014,ME203,6,AB,CORE
1201ME38,4,2014,ME206,6,AB,CORE
1201ME38,4,2014,ME210,6,BB,CORE
1201ME38,4,2014,ME212,4,AB,CORE
1201ME38,5,2014,CE315,6,AB,Open Elective
1201ME38,5,2014,ME301,8,AB,CORE
1201ME38,5,2014,ME302,6,AB,CORE
1201ME38,5,2014,ME303,8,AB,CORE
1201ME38,5,2014,ME304,6,AB,CORE
1201ME38,5,2014,ME305,8,BB,CORE
1201ME38,5,2014,ME310,4,AB,CORE
1201ME38,5,2014,ME321,6,BB,CORE
1201ME38,6,2015,HS331,6,AB,HS Elective
1201ME38,6,2015,ME306,8,BC,CORE
1201ME38,6,2015,ME307,8,BC,CORE
1201ME38,6,2015,ME308,6,BC,CORE
1201ME38,6,2015,ME309,8,BB,CORE
1201ME38,6,2015,ME311,4,AA,CORE
1201ME38,6,2015,ME322,6,BC,CORE
1201ME38,7,2015,ME400,2,AA,CORE
1201ME38,7,2015,ME401,8,AB,CORE
1201ME38,7,2015,ME411,4,AA,CORE
1201ME38,7,2015,ME498,8,AB,CORE
1201ME38,7,2015,ME503,6,CC,Departmental Elective - II
1201ME38,7,2015,ME533,6,AB,Departmental Elective - I
1201ME38,7,2015,PH401,6,AB,Open Elective - I
1201ME38,8,2016,HS441,6,BB,HSS Electives
1201ME38,8,2016,MA508,6,BB,Open Electives II
1201ME38,8,2016,ME446,6,AB,Departmental Elective III
1201ME38,8,2016,ME499,16,AA,CORE
1201ME38,8,2016,ME542,6,BB,Departmental Elective II
