,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.61,49,49,7.61
1,2,44,44,6.86,93,93,7.26
2,3,43,43,7.47,136,136,7.32
3,4,47,47,8.36,183,183,7.59
4,5,48,48,8.21,231,231,7.72
5,6,40,40,6.32,271,271,7.51
6,7,41,41,6.78,312,312,7.42
7,8,40,40,7.5,352,352,7.43
