,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.65,49,49,8.65
1,2,44,44,8.32,93,93,8.49
2,3,46,46,8.5,139,139,8.5
3,4,46,46,8.85,185,185,8.58
4,5,39,39,9.08,224,224,8.67
5,6,40,40,9.0,264,264,8.72
6,7,45,45,8.53,309,309,8.69
7,8,38,38,8.89,347,347,8.71
