,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.43,49,49,8.43
1,2,44,44,8.07,93,93,8.26
2,3,47,47,8.62,140,140,8.38
3,4,49,49,8.88,189,189,8.51
4,5,52,52,8.73,241,241,8.56
5,6,46,46,7.7,287,287,8.42
6,7,40,40,8.7,327,327,8.45
7,8,40,40,8.95,367,367,8.51
