,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.04,49,49,8.04
1,2,44,44,7.55,93,93,7.81
2,3,46,46,7.83,139,139,7.81
3,4,46,46,8.28,185,185,7.93
4,5,39,39,8.31,224,224,8.0
5,6,40,40,7.45,264,264,7.91
6,7,45,45,8.07,309,309,7.94
7,8,38,38,7.42,347,347,7.88
