,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.18,49,49,6.18
1,2,44,44,5.84,93,93,6.02
2,3,47,47,5.4,140,140,5.81
3,4,49,49,6.59,189,189,6.02
4,5,46,46,7.17,235,235,6.24
5,6,46,46,7.87,281,281,6.51
6,7,40,40,9.35,321,321,6.86
7,8,40,40,8.65,361,361,7.06
