,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.55,49,49,8.55
1,2,44,44,8.7,93,93,8.62
2,3,47,47,8.85,140,140,8.7
3,4,49,49,8.39,189,189,8.62
4,5,52,52,7.92,241,241,8.47
5,6,46,46,8.74,287,287,8.51
6,7,40,40,8.7,327,327,8.54
7,8,40,40,8.4,367,367,8.52
