,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.61,49,49,5.61
1,2,44,44,6.16,93,93,5.87
2,3,47,47,6.04,140,140,5.93
3,4,49,49,6.29,189,189,6.02
4,5,46,46,5.48,235,235,5.91
5,6,46,46,6.26,281,281,5.97
6,7,40,40,7.45,321,321,6.16
7,8,40,40,7.7,361,361,6.33
