,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.65,49,49,8.65
1,2,44,44,8.68,93,93,8.67
2,3,43,43,8.3,136,136,8.55
3,4,47,47,8.47,183,183,8.53
4,5,42,42,8.52,225,225,8.53
5,6,40,40,8.57,265,265,8.54
6,7,41,41,9.2,306,306,8.62
7,8,40,40,9.15,346,346,8.68
