,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.39,49,49,7.39
1,2,44,44,6.77,93,93,7.1
2,3,46,46,8.78,139,139,7.65
3,4,46,46,8.74,185,185,7.92
4,5,39,39,9.15,224,224,8.14
5,6,40,40,8.55,264,264,8.2
6,7,45,45,8.82,309,309,8.29
7,8,38,38,8.74,347,347,8.34
