,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.51,49,49,8.51
1,2,44,44,7.75,93,93,8.15
2,3,43,43,8.53,136,136,8.27
3,4,47,47,8.47,183,183,8.32
4,5,48,48,8.77,231,231,8.42
5,6,40,40,8.57,271,271,8.44
6,7,41,41,9.12,312,312,8.53
7,8,40,40,8.4,352,352,8.51
