,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,16,16,6.38,16,16,6.38
1,2,6,6,8.0,22,22,6.82
2,3,6,6,5.0,28,28,6.43
3,4,6,6,9.0,34,34,6.88
