,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.71,49,49,7.71
1,2,44,44,7.8,93,93,7.75
2,3,43,43,7.67,136,136,7.73
3,4,47,47,7.64,183,183,7.7
4,5,42,42,8.71,225,225,7.89
5,6,40,40,8.35,265,265,7.96
6,7,41,41,8.15,306,306,7.99
7,8,40,40,8.1,346,346,8.0
