,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.86,49,49,7.86
1,2,44,44,7.5,93,93,7.69
2,3,47,47,6.91,140,140,7.43
3,4,49,49,7.1,189,189,7.34
4,5,46,46,7.74,235,235,7.42
5,6,46,46,8.43,281,281,7.59
6,7,40,40,8.8,321,321,7.74
7,8,40,40,8.8,361,361,7.86
