,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.71,49,49,8.71
1,2,44,44,8.25,93,93,8.49
2,3,46,46,8.24,139,139,8.41
3,4,46,46,8.43,185,185,8.42
4,5,45,45,8.47,230,230,8.43
5,6,40,40,8.22,270,270,8.4
6,7,45,45,8.22,315,315,8.37
7,8,38,38,7.68,353,353,8.3
