,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.88,49,49,8.88
1,2,44,44,8.18,93,93,8.55
2,3,46,46,7.8,139,139,8.3
3,4,46,46,7.91,185,185,8.21
4,5,39,39,8.62,224,224,8.28
5,6,40,40,8.1,264,264,8.25
6,7,45,45,8.42,309,309,8.28
7,8,40,40,7.7,349,349,8.21
