,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.61,49,49,7.61
1,2,44,44,6.57,93,93,7.12
2,3,46,46,7.7,139,139,7.31
3,4,46,46,7.5,185,185,7.36
4,5,39,39,6.92,224,224,7.28
5,6,40,40,7.28,264,264,7.28
6,7,45,45,7.04,309,309,7.25
7,8,38,38,6.89,347,347,7.21
